CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240,famincg2,ttlincg2
11798, 3,6,2,6,6,96,6,6,6,6,3,3
11799, 4,6,6,3,6, 6,6,6,6,6,5,4
11800, 4,6,6,1,6,96,6,6,6,6,2,2
11801, 6,6,6,6,6,96,6,6,6,6,1,1
11802, 4,6,6,3,6, 6,6,6,6,6,3,2
11803, 6,6,6,6,6,96,6,6,6,6,1,1
11804, 4,6,6,3,6, 2,1,6,6,6,5,3
11805, 1,6,6,6,6,96,6,6,6,6,1,1
11806, 1,6,6,6,6,96,6,6,6,6,4,1
11807, 1,6,6,6,6, 2,1,6,6,6,2,1
11808, 7,6,6,6,3, 6,6,6,6,6,4,1
11809, 1,6,6,6,6,97,6,6,6,6,2,2
11810, 6,6,6,6,6, 6,6,6,6,6,5,3
11811, 2,1,6,6,6,96,6,6,6,6,6,1
11812, 4,6,6,3,6, 7,6,6,6,2,3,2
11813, 6,6,6,6,6, 6,6,6,6,6,4,4
11814, 2,2,6,6,6, 2,1,6,6,6,3,2
11815, 1,6,6,6,6, 1,6,6,6,6,3,2
11816, 2,1,6,6,6,96,6,6,6,6,1,1
11817, 3,6,1,6,6, 3,6,1,6,6,2,2
11818, 6,6,6,6,6, 6,6,6,6,6,6,5
11819, 2,1,6,6,6,96,6,6,6,6,4,4
11820,99,6,6,6,1,96,6,6,6,6,1,1
11821, 6,6,6,6,6, 3,6,2,6,6,4,3
11822, 6,6,6,6,6, 6,6,6,6,6,6,4
11823, 1,6,6,6,6,96,6,6,6,6,1,1
11824, 6,6,6,6,6, 6,6,6,6,6,4,4
11825, 1,6,6,6,6,96,6,6,6,6,1,1
11826, 4,6,6,2,6, 2,1,6,6,6,4,2
11827, 6,6,6,6,6, 6,6,6,6,6,4,4
11828, 6,6,6,6,6,96,6,6,6,6,2,2
11829, 2,1,6,6,6, 2,1,6,6,6,1,1
11830, 2,1,6,6,6, 2,1,6,6,6,4,2
11831, 4,6,6,3,6, 2,1,6,6,6,5,1
11832, 5,6,6,6,6, 3,6,2,6,6,4,2
11833, 2,2,6,6,6, 6,6,6,6,6,6,3
11834, 1,6,6,6,6,96,6,6,6,6,2,2
11835, 2,1,6,6,6, 4,6,6,7,6,5,1
11836, 1,6,6,6,6,97,6,6,6,6,2,2
11837, 2,1,6,6,6, 2,1,6,6,6,3,2
11838, 4,6,6,3,6, 2,1,6,6,6,3,3
11839, 4,6,6,3,6, 6,6,6,6,6,6,3
11840, 4,6,6,4,6, 3,6,2,6,6,4,2
11841, 1,6,6,6,6,96,6,6,6,6,2,2
11842, 7,6,6,6,3, 6,6,6,6,6,6,4
11843, 2,1,6,6,6, 6,6,6,6,6,5,1
11844, 4,6,6,4,6, 4,6,6,3,6,2,2
11845, 6,6,6,6,6, 2,1,6,6,6,5,3
11846, 6,6,6,6,6, 6,6,6,6,6,4,3
11847, 6,6,6,6,6, 6,6,6,6,6,6,4
11848, 4,6,6,3,6,96,6,6,6,6,2,2
11849, 4,6,6,4,6, 6,6,6,6,6,3,3
11850, 4,6,6,1,6, 2,1,6,6,6,6,4
11851, 2,1,6,6,6, 6,6,6,6,6,1,1
11852, 4,6,6,3,6,96,6,6,6,6,3,2
11853, 2,1,6,6,6, 6,6,6,6,6,6,2
11854, 6,6,6,6,6, 7,6,6,6,3,3,1
11855, 1,6,6,6,6,96,6,6,6,6,4,1
11856, 4,6,6,4,6,97,6,6,6,6,6,1
11857, 4,6,6,3,6, 6,6,6,6,6,6,1
11858, 4,6,6,3,6,96,6,6,6,6,2,2
11859, 2,1,6,6,6, 3,6,1,6,6,5,1
11860, 4,6,6,3,6, 2,1,6,6,6,4,4
11861, 1,6,6,6,6,96,6,6,6,6,2,2
11862, 5,6,6,6,6, 6,6,6,6,6,5,2
11863, 2,1,6,6,6, 4,6,6,4,6,3,3
11864, 2,1,6,6,6, 2,1,6,6,6,6,1
11865, 7,6,6,6,2, 7,6,6,6,3,6,6
11866, 2,1,6,6,6, 2,2,6,6,6,6,2
11867, 1,6,6,6,6,96,6,6,6,6,2,2
11868, 7,6,6,6,3, 6,6,6,6,6,6,3
11869, 3,6,2,6,6, 6,6,6,6,6,3,2
11870, 2,1,6,6,6, 6,6,6,6,6,5,2
11871, 3,6,2,6,6,96,6,6,6,6,1,1
11872, 2,1,6,6,6,96,6,6,6,6,6,6
11873, 2,1,6,6,6, 2,1,6,6,6,6,3
11874, 1,6,6,6,6,96,6,6,6,6,2,2
11875, 7,6,6,6,3, 6,6,6,6,6,6,5
11876, 3,6,1,6,6, 4,6,6,3,6,6,3
11877, 4,6,6,3,6, 3,6,1,6,6,6,3
11878, 2,2,6,6,6, 6,6,6,6,6,6,2
11879, 1,6,6,6,6,96,6,6,6,6,1,1
11880, 2,1,6,6,6, 3,6,2,6,6,3,3
11881, 5,6,6,6,6,97,6,6,6,6,4,4
11882, 7,6,6,6,3,96,6,6,6,6,4,4
11883, 1,6,6,6,6,96,6,6,6,6,1,1
11884, 2,1,6,6,6,96,6,6,6,6,1,1
11885, 1,6,6,6,6,96,6,6,6,6,2,2
11886, 2,1,6,6,6,96,6,6,6,6,3,3
11887, 4,6,6,4,6, 4,6,6,4,6,5,3
11888, 1,6,6,6,6,96,6,6,6,6,5,1
11889, 7,6,6,6,4, 7,6,6,6,4,6,6
11890, 2,1,6,6,6,96,6,6,6,6,6,1
11891, 1,6,6,6,6, 1,6,6,6,6,3,1
11892, 3,6,2,6,6,97,6,6,6,6,5,3
11893, 3,6,1,6,6, 5,6,6,6,6,5,3
11894, 2,1,6,6,6, 6,6,6,6,6,5,3
11895, 1,6,6,6,6,96,6,6,6,6,1,1
11896, 6,6,6,6,6, 7,6,6,6,3,6,4
11897, 6,6,6,6,6, 7,6,6,6,3,6,4
11898, 1,6,6,6,6,96,6,6,6,6,6,1
11899, 6,6,6,6,6,96,6,6,6,6,4,1
11900, 4,6,6,4,6,96,6,6,6,6,4,4
11901, 6,6,6,6,6, 4,6,6,3,6,5,2
11902, 6,6,6,6,6, 4,6,6,1,6,6,5
11903, 6,6,6,6,6, 7,6,6,6,3,4,2
11904, 5,6,6,6,6, 5,6,6,6,6,6,4
11905, 2,1,6,6,6, 4,6,6,4,6,6,4
11906, 6,6,6,6,6,96,6,6,6,6,1,1
11907, 2,1,6,6,6, 6,6,6,6,6,3,1
11908, 2,1,6,6,6, 2,1,6,6,6,6,3
11909, 4,6,6,2,6, 3,6,2,6,6,4,1
11910, 1,6,6,6,6,96,6,6,6,6,2,2
11911, 4,6,6,3,6, 1,6,6,6,6,5,2
11912, 4,6,6,4,6, 6,6,6,6,6,4,2
11913, 3,6,1,6,6, 3,6,2,6,6,2,1
11914, 4,6,6,4,6, 6,6,6,6,6,6,6
11915, 2,7,6,6,6, 6,6,6,6,6,6,1
11916, 6,6,6,6,6, 6,6,6,6,6,6,6
11917, 7,6,6,6,1, 4,6,6,3,6,2,1
11918, 2,1,6,6,6, 4,6,6,4,6,5,3
11919, 5,6,6,6,6, 6,6,6,6,6,3,2
11920, 2,1,6,6,6,96,6,6,6,6,2,2
11921, 6,6,6,6,6, 4,6,6,4,6,4,3
11922, 1,6,6,6,6, 1,6,6,6,6,2,2
11923, 4,6,6,2,6, 4,6,6,7,6,5,1
11924, 5,6,6,6,6, 4,6,6,7,6,3,3
11925, 1,6,6,6,6,96,6,6,6,6,1,1
11926, 1,6,6,6,6, 2,1,6,6,6,3,3
11927, 4,6,6,4,6, 3,6,2,6,6,1,1
11928, 6,6,6,6,6, 3,6,2,6,6,4,2
11929, 1,6,6,6,6,96,6,6,6,6,3,1
11930, 6,6,6,6,6, 2,1,6,6,6,2,2
11931, 2,1,6,6,6, 2,1,6,6,6,2,1
11932, 4,6,6,7,6, 6,6,6,6,6,5,2
11933, 2,1,6,6,6, 2,1,6,6,6,5,2
11934, 4,6,6,3,6, 5,6,6,6,6,6,6
11935, 4,6,6,3,6,99,6,6,6,6,2,1
11936, 2,1,6,6,6, 2,2,6,6,6,3,2
11937, 7,6,6,6,3,96,6,6,6,6,3,2
11938, 4,6,6,4,6,97,6,6,6,6,6,3
11939, 1,6,6,6,6,96,6,6,6,6,1,1
11940, 1,6,6,6,6, 6,6,6,6,6,6,1
11941, 3,6,1,6,6, 4,6,6,2,6,4,2
11942, 2,1,6,6,6,96,6,6,6,6,5,1
11943, 6,6,6,6,6, 2,1,6,6,6,6,6
11944, 6,6,6,6,6, 4,6,6,3,6,5,5
11945, 4,6,6,3,6,96,6,6,6,6,2,2
11946, 1,6,6,6,6, 6,6,6,6,6,5,2
11947, 7,6,6,6,3, 3,6,2,6,6,6,4
11948, 2,1,6,6,6,97,6,6,6,6,3,2
11949, 4,6,6,4,6, 1,6,6,6,6,2,2
11950, 2,1,6,6,6,96,6,6,6,6,6,1
11951, 2,1,6,6,6,96,6,6,6,6,6,1
11952, 2,1,6,6,6, 2,2,6,6,6,1,1
11953, 4,6,6,2,6,96,6,6,6,6,1,1
11954, 4,6,6,1,6, 4,6,6,3,6,5,2
11955, 1,6,6,6,6, 1,6,6,6,6,3,1
11956, 4,6,6,2,6,96,6,6,6,6,2,2
11957, 1,6,6,6,6,96,6,6,6,6,3,3
11958, 1,6,6,6,6,96,6,6,6,6,2,2
11959, 3,6,2,6,6, 4,6,6,4,6,2,1
11960, 4,6,6,4,6, 6,6,6,6,6,4,2
11961, 2,2,6,6,6,96,6,6,6,6,4,4
11962, 4,6,6,3,6, 2,1,6,6,6,4,1
11963, 4,6,6,4,6, 7,6,6,6,3,5,1
11964, 2,1,6,6,6,96,6,6,6,6,2,2
11965, 6,6,6,6,6,96,6,6,6,6,3,3
11966, 6,6,6,6,6, 4,6,6,2,6,6,4
11967, 2,1,6,6,6, 2,1,6,6,6,4,2
11968, 2,1,6,6,6,96,6,6,6,6,2,2
11969, 4,6,6,4,6, 3,6,1,6,6,2,1
11970, 6,6,6,6,6, 4,6,6,3,6,6,4
11971, 1,6,6,6,6,96,6,6,6,6,2,2
11972, 2,1,6,6,6, 2,1,6,6,6,2,1
11973, 1,6,6,6,6,96,6,6,6,6,1,1
11974, 4,6,6,2,6,96,6,6,6,6,2,2
11975, 6,6,6,6,6,96,6,6,6,6,1,1
11976, 6,6,6,6,6,96,6,6,6,6,1,1
11977, 4,6,6,3,6,96,6,6,6,6,2,2
11978, 2,2,6,6,6, 1,6,6,6,6,3,1
11979, 4,6,6,7,6,96,6,6,6,6,1,1
11980, 4,6,6,3,6,96,6,6,6,6,1,1
11981, 1,6,6,6,6, 1,6,6,6,6,3,1
11982, 4,6,6,3,6, 7,6,6,6,3,6,6
11983, 6,6,6,6,6, 7,6,6,6,2,6,3
11984, 7,6,6,6,3,96,6,6,6,6,4,4
11985, 7,6,6,6,3, 7,6,6,6,3,3,2
11986, 1,6,6,6,6,96,6,6,6,6,4,1
11987, 3,6,1,6,6,96,6,6,6,6,2,2
11988, 6,6,6,6,6, 6,6,6,6,6,4,3
11989, 2,1,6,6,6, 2,1,6,6,6,5,3
11990, 4,6,6,2,6, 1,6,6,6,6,2,1
11991, 7,6,6,6,3,96,6,6,6,6,1,1
11992, 3,6,2,6,6, 4,6,6,3,6,2,1
11993, 4,6,6,3,6,96,6,6,6,6,3,3
11994, 7,6,6,6,4, 6,6,6,6,6,6,5
11995, 6,6,6,6,6, 6,6,6,6,6,5,3
11996, 2,1,6,6,6, 1,6,6,6,6,2,1
11997, 4,6,6,3,6,96,6,6,6,6,1,1
11998, 6,6,6,6,6, 4,6,6,3,6,3,3
11999, 7,6,6,6,4,96,6,6,6,6,6,6
12000, 2,1,6,6,6,96,6,6,6,6,3,3
12001, 6,6,6,6,6,97,6,6,6,6,1,1
12002, 2,1,6,6,6,97,6,6,6,6,1,1
12003, 4,6,6,3,6, 3,6,1,6,6,3,2
12004, 6,6,6,6,6, 4,6,6,3,6,6,4
12005, 4,6,6,3,6, 4,6,6,4,6,3,2
12006, 4,6,6,3,6, 4,6,6,3,6,4,2
12007, 2,1,6,6,6,96,6,6,6,6,1,1
12008, 4,6,6,4,6, 1,6,6,6,6,2,2
12009, 1,6,6,6,6, 1,6,6,6,6,4,4
12010, 2,1,6,6,6, 2,1,6,6,6,6,4
12011, 6,6,6,6,6, 6,6,6,6,6,6,5
12012, 2,1,6,6,6,97,6,6,6,6,2,1
12013, 2,1,6,6,6,96,6,6,6,6,4,4
12014, 1,6,6,6,6,96,6,6,6,6,6,1
12015, 4,6,6,3,6,96,6,6,6,6,2,2
12016, 1,6,6,6,6,96,6,6,6,6,1,1
12017, 6,6,6,6,6,96,6,6,6,6,3,1
12018,99,6,6,6,6,96,6,6,6,6,1,1
12019, 1,6,6,6,6, 1,6,6,6,6,2,1
12020, 4,6,6,3,6, 4,6,6,4,6,5,2
12021, 4,6,6,4,6,96,6,6,6,6,5,5
12022, 4,6,6,4,6,96,6,6,6,6,1,1
12023, 2,1,6,6,6,96,6,6,6,6,1,1
12024, 2,1,6,6,6,96,6,6,6,6,6,3
12025, 5,6,6,6,6, 7,6,6,6,3,6,3
12026, 5,6,6,6,6,96,6,6,6,6,3,3
12027, 1,6,6,6,6, 5,6,6,6,6,2,1
12028, 5,6,6,6,6, 6,6,6,6,6,3,1
12029, 2,1,6,6,6, 2,1,6,6,6,3,3
12030, 3,6,2,6,6, 1,6,6,6,6,2,2
12031, 1,6,6,6,6,96,6,6,6,6,2,1
12032, 1,6,6,6,6, 1,6,6,6,6,4,2
12033, 4,6,6,4,6, 2,1,6,6,6,5,3
12034, 2,1,6,6,6, 4,6,6,3,6,6,1
12035, 6,6,6,6,6, 4,6,6,4,6,6,1
12036, 6,6,6,6,6, 4,6,6,4,6,6,1
12037, 4,6,6,2,6, 6,6,6,6,6,2,1
12038, 1,6,6,6,6,96,6,6,6,6,1,1
12039, 6,6,6,6,6, 6,6,6,6,6,3,2
12040, 6,6,6,6,6, 4,6,6,3,6,6,4
12041, 2,1,6,6,6,96,6,6,6,6,1,1
12042, 7,6,6,6,3, 7,6,6,6,3,3,2
12043, 4,6,6,3,6, 1,6,6,6,6,3,2
12044, 4,6,6,7,6, 2,1,6,6,6,2,2
12045, 6,6,6,6,6, 4,6,6,2,6,5,1
12046, 5,6,6,6,6, 1,6,6,6,6,6,4
12047, 2,1,6,6,6, 5,6,6,6,6,6,3
12048, 6,6,6,6,6,96,6,6,6,6,6,2
12049, 5,6,6,6,6, 5,6,6,6,6,3,2
12050, 1,6,6,6,6,96,6,6,6,6,3,1
12051, 6,6,6,6,6, 2,1,6,6,6,2,2
12052, 1,6,6,6,6, 1,6,6,6,6,3,1
12053, 2,1,6,6,6,96,6,6,6,6,3,3
12054, 4,6,6,3,6, 1,6,6,6,6,3,3
12055, 4,6,6,2,6,96,6,6,6,6,2,2
12056, 1,6,6,6,6,96,6,6,6,6,1,1
12057, 2,1,6,6,6, 2,1,6,6,6,6,5
12058, 2,1,6,6,6, 2,1,6,6,6,5,2
12059, 2,1,6,6,6, 3,6,1,6,6,6,3
12060, 1,6,6,6,6,96,6,6,6,6,2,2
12061, 6,6,6,6,6, 6,6,6,6,6,6,4
12062, 6,6,6,6,6, 4,6,6,4,6,6,4
12063, 4,6,6,4,6, 3,6,2,6,6,4,2
12064, 1,6,6,6,6,96,6,6,6,6,3,3
12065, 1,6,6,6,6, 2,1,6,6,6,1,1
12066, 6,6,6,6,6, 4,6,6,4,6,2,2
12067, 1,6,6,6,6, 3,6,2,6,6,3,2
12068, 2,1,6,6,6,96,6,6,6,6,1,1
12069, 5,6,6,6,6, 3,6,2,6,6,3,2
12070, 4,6,6,4,6, 4,6,6,3,6,6,3
12071, 1,6,6,6,6,96,6,6,6,6,2,2
12072, 1,6,6,6,6, 1,6,6,6,6,4,2
12073, 6,6,6,6,6, 7,6,6,6,1,2,2
12074, 7,6,6,6,1, 6,6,6,6,6,6,3
12075, 1,6,6,6,6, 2,7,6,6,6,2,2
12076, 5,6,6,6,6,96,6,6,6,6,3,3
12077,99,6,6,6,1, 1,6,6,6,6,3,2
12078, 3,6,2,6,6, 2,1,6,6,6,6,1
12079, 2,1,6,6,6,96,6,6,6,6,2,2
12080, 4,6,6,4,6, 6,6,6,6,6,6,4
12081, 2,7,6,6,6, 5,6,6,6,6,4,1
12082, 4,6,6,3,6, 6,6,6,6,6,6,4
12083, 2,2,6,6,6, 1,6,6,6,6,4,2
12084, 6,6,6,6,6, 4,6,6,3,6,6,4
12085, 4,6,6,4,6, 5,6,6,6,6,6,3
12086, 6,6,6,6,6,96,6,6,6,6,4,4
12087, 7,6,6,6,1, 7,6,6,6,1,6,6
12088, 2,1,6,6,6, 2,2,6,6,6,3,2
12089, 7,6,6,6,1, 6,6,6,6,6,6,4
12090, 2,1,6,6,6,96,6,6,6,6,6,6
12091, 6,6,6,6,6,96,6,6,6,6,6,2
12092, 2,1,6,6,6,96,6,6,6,6,1,1
12093, 6,6,6,6,6, 2,1,6,6,6,6,4
12094, 6,6,6,6,6, 6,6,6,6,6,6,2
12095, 1,6,6,6,6, 4,6,6,3,6,2,1
12096, 2,1,6,6,6,96,6,6,6,6,2,2
12097, 5,6,6,6,6,96,6,6,6,6,4,4
12098, 2,1,6,6,6, 4,6,6,3,6,4,3
12099, 1,6,6,6,6, 1,6,6,6,6,3,1
12100, 4,6,6,3,6,96,6,6,6,6,6,1
12101, 3,6,1,6,6, 5,6,6,6,6,5,1
12102, 7,6,6,6,3,96,6,6,6,6,6,1
12103, 6,6,6,6,6, 6,6,6,6,6,6,6
12104, 6,6,6,6,6, 7,6,6,6,3,3,3
12105, 1,6,6,6,6,96,6,6,6,6,2,1
12106, 6,6,6,6,6,96,6,6,6,6,5,5
12107, 3,6,1,6,6,96,6,6,6,6,1,1
12108, 6,6,6,6,6, 1,6,6,6,6,1,1
12109, 4,6,6,4,6, 6,6,6,6,6,4,2
12110, 2,1,6,6,6, 2,1,6,6,6,3,2
12111, 2,1,6,6,6,96,6,6,6,6,2,2
12112, 2,1,6,6,6,96,6,6,6,6,3,3
12113, 6,6,6,6,6, 7,6,6,6,3,6,2
12114, 4,6,6,3,6, 6,6,6,6,6,5,1
12115, 6,6,6,6,6, 2,1,6,6,6,2,2
12116, 6,6,6,6,6,96,6,6,6,6,2,2
12117, 4,6,6,3,6, 4,6,6,3,6,3,3
12118, 3,6,1,6,6, 2,1,6,6,6,6,6
12119, 6,6,6,6,6,96,6,6,6,6,1,1
12120, 4,6,6,3,6, 4,6,6,3,6,6,1
12121, 2,1,6,6,6, 2,1,6,6,6,3,2
12122, 1,6,6,6,6, 2,7,6,6,6,3,1
12123, 6,6,6,6,6,96,6,6,6,6,1,1
12124, 7,6,6,6,1,96,6,6,6,6,6,6
12125, 2,1,6,6,6, 4,6,6,3,6,6,1
12126, 4,6,6,3,6,96,6,6,6,6,4,3
12127, 4,6,6,4,6,98,6,6,6,6,6,4
12128, 3,6,2,6,6, 3,6,2,6,6,2,1
12129, 4,6,6,3,6, 2,1,6,6,6,2,2
12130, 2,1,6,6,6,96,6,6,6,6,1,1
12131, 2,1,6,6,6, 4,6,6,3,6,6,4
12132, 4,6,6,4,6,96,6,6,6,6,3,3
12133, 3,6,1,6,6, 6,6,6,6,6,5,3
12134, 1,6,6,6,6, 1,6,6,6,6,2,1
12135, 4,6,6,3,6, 4,6,6,3,6,4,2
12136, 4,6,6,4,6, 7,6,6,6,3,2,1
12137, 2,1,6,6,6, 1,6,6,6,6,2,2
12138, 6,6,6,6,6,96,6,6,6,6,1,1
12139, 2,1,6,6,6, 6,6,6,6,6,6,4
12140,97,6,6,6,6, 4,6,6,4,6,6,4
12141, 3,6,1,6,6,96,6,6,6,6,4,3
12142, 6,6,6,6,6, 4,6,6,2,6,6,3
12143, 4,6,6,3,6, 3,6,2,6,6,5,4
12144, 6,6,6,6,6,96,6,6,6,6,1,1
12145, 2,1,6,6,6, 6,6,6,6,6,5,1
12146, 5,6,6,6,6,96,6,6,6,6,3,3
12147, 6,6,6,6,6, 7,6,6,6,3,6,6
12148, 4,6,6,2,6, 2,1,6,6,6,6,3
12149, 2,1,6,6,6,96,6,6,6,6,4,4
12150, 7,6,6,6,3, 7,6,6,6,3,4,1
12151, 7,6,6,6,3, 2,1,6,6,6,4,2
12152, 1,6,6,6,6,96,6,6,6,6,2,2
12153, 6,6,6,6,6,96,6,6,6,6,1,1
12154, 1,6,6,6,6,96,6,6,6,6,1,1
12155, 1,6,6,6,6,96,6,6,6,6,3,1
12156, 1,6,6,6,6, 1,6,6,6,6,5,3
12157, 6,6,6,6,6, 6,6,6,6,6,5,5
12158, 2,1,6,6,6, 2,7,6,6,6,1,1
12159, 1,6,6,6,6,96,6,6,6,6,6,1
12160, 7,6,6,6,1, 6,6,6,6,6,5,4
12161, 7,6,6,6,3, 7,6,6,6,3,3,1
12162, 7,6,6,6,4, 7,6,6,6,3,1,1
12163, 2,1,6,6,6,96,6,6,6,6,1,1
12164, 2,1,6,6,6,96,6,6,6,6,6,4
12165, 4,6,6,3,6,96,6,6,6,6,4,4
12166, 1,6,6,6,6,96,6,6,6,6,2,2
12167, 2,1,6,6,6,96,6,6,6,6,1,1
12168, 2,1,6,6,6, 7,6,6,6,3,6,4
12169, 2,1,6,6,6,96,6,6,6,6,1,1
12170, 2,2,6,6,6,97,6,6,6,6,3,1
12171, 7,6,6,6,3, 2,2,6,6,6,2,1
12172, 7,6,6,6,1,96,6,6,6,6,3,3
12173, 4,6,6,4,6,97,6,6,6,6,6,5
12174, 2,1,6,6,6, 2,1,6,6,6,3,2
12175, 2,1,6,6,6, 2,1,6,6,6,2,2
12176, 4,6,6,3,6,96,6,6,6,6,3,3
12177, 3,6,2,6,6, 4,6,6,3,6,4,1
12178, 7,6,6,6,3, 4,6,6,3,6,6,6
12179, 4,6,6,4,6, 5,6,6,6,6,4,2
12180, 6,6,6,6,6,96,6,6,6,6,3,3
12181, 4,6,6,4,6, 2,1,6,6,6,4,3
12182, 2,1,6,6,6, 2,1,6,6,6,3,1
12183, 1,6,6,6,6,96,6,6,6,6,3,1
12184, 2,1,6,6,6,96,6,6,6,6,3,3
12185, 6,6,6,6,6,96,6,6,6,6,3,3
12186, 7,6,6,6,3, 6,6,6,6,6,6,4
12187, 2,1,6,6,6,96,6,6,6,6,3,3
12188, 6,6,6,6,6, 2,1,6,6,6,4,3
12189, 2,1,6,6,6, 2,1,6,6,6,4,2
12190, 2,1,6,6,6, 2,1,6,6,6,2,1
12191, 6,6,6,6,6, 7,6,6,6,3,6,4
12192, 4,6,6,4,6, 6,6,6,6,6,6,5
12193, 2,1,6,6,6,96,6,6,6,6,2,2
12194, 2,1,6,6,6,96,6,6,6,6,6,1
12195, 4,6,6,3,6, 1,6,6,6,6,4,1
12196, 4,6,6,4,6, 5,6,6,6,6,2,1
12197, 3,6,2,6,6,96,6,6,6,6,6,2
12198, 4,6,6,3,6,96,6,6,6,6,4,1
12199,97,6,6,6,6,96,6,6,6,6,2,2
12200, 7,6,6,6,3,96,6,6,6,6,2,2
12201, 2,1,6,6,6, 2,1,6,6,6,6,6
12202, 2,1,6,6,6,96,6,6,6,6,2,2
12203, 1,6,6,6,6, 2,1,6,6,6,3,3
12204, 2,1,6,6,6,96,6,6,6,6,2,2
12205, 4,6,6,3,6, 4,6,6,3,6,4,2
12206, 6,6,6,6,6,96,6,6,6,6,3,3
12207, 4,6,6,1,6, 2,1,6,6,6,6,5
12208, 2,1,6,6,6,96,6,6,6,6,3,3
12209, 4,6,6,2,6, 3,6,1,6,6,6,2
12210, 4,6,6,3,6,96,6,6,6,6,1,1
12211, 2,1,6,6,6, 2,1,6,6,6,3,3
12212, 4,6,6,4,6,96,6,6,6,6,1,1
12213, 4,6,6,3,6,96,6,6,6,6,1,1
12214, 7,6,6,6,3, 7,6,6,6,1,6,6
12215, 2,1,6,6,6,98,6,6,6,6,4,2
12216, 1,6,6,6,6,96,6,6,6,6,1,1
12217, 2,1,6,6,6, 6,6,6,6,6,6,2
12218, 1,6,6,6,6,96,6,6,6,6,3,3
12219, 4,6,6,3,6, 2,1,6,6,6,3,2
12220, 7,6,6,6,3, 4,6,6,4,6,4,3
12221, 2,1,6,6,6,96,6,6,6,6,3,3
12222, 1,6,6,6,6,96,6,6,6,6,6,1
12223, 7,6,6,6,3, 7,6,6,6,3,1,1
12224, 3,6,1,6,6, 2,1,6,6,6,3,1
12225, 7,6,6,6,3,96,6,6,6,6,3,3
12226, 1,6,6,6,6,96,6,6,6,6,2,2
12227, 2,1,6,6,6,96,6,6,6,6,6,1
12228, 4,6,6,2,6, 3,6,1,6,6,3,2
12229, 1,6,6,6,6, 2,1,6,6,6,1,1
12230, 3,6,2,6,6, 4,6,6,3,6,6,3
12231, 1,6,6,6,6,96,6,6,6,6,3,3
12232, 2,1,6,6,6, 2,1,6,6,6,6,1
12233, 2,1,6,6,6, 6,6,6,6,6,1,1
12234, 2,1,6,6,6, 6,6,6,6,6,6,4
12235, 7,6,6,6,3, 4,6,6,3,6,6,6
12236, 5,6,6,6,6,96,6,6,6,6,3,3
12237, 5,6,6,6,6, 6,6,6,6,6,3,2
12238, 2,1,6,6,6, 2,1,6,6,6,2,1
12239, 4,6,6,3,6,96,6,6,6,6,2,2
12240, 4,6,6,3,6, 7,6,6,6,1,6,3
12241, 6,6,6,6,6, 4,6,6,4,6,2,2
12242, 6,6,6,6,6,96,6,6,6,6,2,2
12243, 3,6,2,6,6, 4,6,6,3,6,5,4
12244, 7,6,6,6,3,98,6,6,6,6,1,1
12245, 2,1,6,6,6,96,6,6,6,6,3,3
12246, 2,1,6,6,6, 3,6,2,6,6,3,2
12247, 2,1,6,6,6, 4,6,6,3,6,2,2
12248, 6,6,6,6,6, 6,6,6,6,6,6,6
12249, 4,6,6,3,6, 4,6,6,4,6,6,2
12250, 6,6,6,6,6, 4,6,6,4,6,5,3
12251, 4,6,6,3,6,96,6,6,6,6,1,1
12252, 4,6,6,3,6,96,6,6,6,6,2,2
12253, 6,6,6,6,6, 6,6,6,6,6,4,4
12254, 2,1,6,6,6,96,6,6,6,6,2,2
12255, 2,1,6,6,6,97,6,6,6,6,6,3
12256, 7,6,6,6,3, 3,6,2,6,6,6,6
12257, 1,6,6,6,6,96,6,6,6,6,3,3
12258, 4,6,6,1,6,96,6,6,6,6,1,1
12259, 7,6,6,6,3,96,6,6,6,6,3,3
12260, 4,6,6,1,6, 5,6,6,6,6,2,1
12261, 2,1,6,6,6, 3,6,2,6,6,3,1
12262, 2,2,6,6,6, 4,6,6,2,6,5,3
12263, 2,1,6,6,6,96,6,6,6,6,1,1
12264, 2,1,6,6,6, 4,6,6,3,6,3,2
12265, 2,2,6,6,6, 4,6,6,4,6,3,2
12266, 4,6,6,3,6,96,6,6,6,6,1,1
12267, 2,1,6,6,6,96,6,6,6,6,2,2
12268, 4,6,6,3,6, 2,1,6,6,6,6,1
12269, 4,6,6,3,6,96,6,6,6,6,4,4
12270, 7,6,6,6,3, 7,6,6,6,3,6,2
12271, 4,6,6,4,6, 6,6,6,6,6,5,2
12272, 3,6,2,6,6, 2,7,6,6,6,2,2
12273, 6,6,6,6,6,96,6,6,6,6,6,1
12274, 2,1,6,6,6,96,6,6,6,6,2,2
12275, 6,6,6,6,6, 6,6,6,6,6,6,2
12276, 5,6,6,6,6, 5,6,6,6,6,2,1
12277, 2,1,6,6,6,96,6,6,6,6,6,6
12278, 2,2,6,6,6,96,6,6,6,6,1,1
12279, 4,6,6,3,6, 4,6,6,4,6,4,2
12280, 7,6,6,6,1, 2,1,6,6,6,6,4
12281, 4,6,6,2,6,96,6,6,6,6,4,4
12282, 7,6,6,6,3, 7,6,6,6,3,2,2
12283, 2,1,6,6,6, 2,1,6,6,6,5,2
