CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240
 5990, 1,6,6,6,6,96,6,6,6,6
 5991, 6,6,6,6,6, 2,1,6,6,6
 5992, 2,1,6,6,6, 2,1,6,6,6
 5993, 2,1,6,6,6,96,6,6,6,6
 5994, 1,6,6,6,6, 1,6,6,6,6
 5995, 6,6,6,6,6, 6,6,6,6,6
 5996, 2,1,6,6,6,96,6,6,6,6
 5997, 1,6,6,6,6,96,6,6,6,6
 5998, 7,6,6,6,3, 6,6,6,6,6
 5999,99,6,6,6,6, 5,6,6,6,6
 6000, 1,6,6,6,6,96,6,6,6,6
 6001, 7,6,6,6,3, 7,6,6,6,4
 6002, 4,6,6,3,6,96,6,6,6,6
 6003, 4,6,6,3,6,96,6,6,6,6
 6004, 2,1,6,6,6, 2,1,6,6,6
 6005, 3,6,1,6,6,96,6,6,6,6
 6006, 1,6,6,6,6,96,6,6,6,6
 6007, 7,6,6,6,3, 4,6,6,4,6
 6008, 2,1,6,6,6, 2,1,6,6,6
 6009, 4,6,6,3,6, 2,1,6,6,6
 6010, 4,6,6,3,6, 4,6,6,4,6
 6011, 4,6,6,4,6, 4,6,6,7,6
 6012, 6,6,6,6,6,96,6,6,6,6
 6013, 3,6,2,6,6, 2,1,6,6,6
 6014, 2,1,6,6,6, 7,6,6,6,1
 6015, 6,6,6,6,6,96,6,6,6,6
 6016, 2,1,6,6,6,96,6,6,6,6
 6017, 6,6,6,6,6, 4,6,6,3,6
 6018, 2,1,6,6,6,96,6,6,6,6
 6019, 2,2,6,6,6,97,6,6,6,6
 6020, 2,2,6,6,6, 2,1,6,6,6
 6021, 6,6,6,6,6,96,6,6,6,6
 6022, 3,6,1,6,6, 2,1,6,6,6
 6023, 2,1,6,6,6,96,6,6,6,6
 6024, 6,6,6,6,6, 6,6,6,6,6
 6025, 2,1,6,6,6,96,6,6,6,6
 6026, 1,6,6,6,6, 2,1,6,6,6
 6027, 4,6,6,4,6, 2,1,6,6,6
 6028, 6,6,6,6,6, 6,6,6,6,6
 6029, 2,2,6,6,6, 4,6,6,7,6
 6030, 6,6,6,6,6, 3,6,1,6,6
 6031, 6,6,6,6,6, 6,6,6,6,6
 6032, 1,6,6,6,6,96,6,6,6,6
 6033, 2,1,6,6,6, 2,1,6,6,6
 6034, 2,1,6,6,6, 2,1,6,6,6
 6035, 2,1,6,6,6,97,6,6,6,6
 6036, 5,6,6,6,6,96,6,6,6,6
 6037, 6,6,6,6,6, 6,6,6,6,6
 6038, 5,6,6,6,6, 6,6,6,6,6
 6039, 1,6,6,6,6,96,6,6,6,6
 6040, 2,1,6,6,6,96,6,6,6,6
 6041, 1,6,6,6,6,96,6,6,6,6
 6042, 1,6,6,6,6,96,6,6,6,6
 6043, 7,6,6,6,3, 3,6,2,6,6
 6044, 4,6,6,3,6,96,6,6,6,6
 6045, 1,6,6,6,6,96,6,6,6,6
 6046, 5,6,6,6,6, 4,6,6,4,6
 6047,97,6,6,6,6,96,6,6,6,6
 6048, 3,6,1,6,6, 3,6,2,6,6
 6049, 4,6,6,3,6,96,6,6,6,6
 6050, 2,1,6,6,6,97,6,6,6,6
 6051, 4,6,6,3,6,96,6,6,6,6
 6052, 4,6,6,4,6, 4,6,6,4,6
 6053, 2,1,6,6,6,97,6,6,6,6
 6054, 4,6,6,4,6, 5,6,6,6,6
 6055, 7,6,6,6,1, 3,6,2,6,6
 6056, 4,6,6,2,6, 4,6,6,2,6
 6057, 7,6,6,6,3,96,6,6,6,6
 6058, 6,6,6,6,6, 2,1,6,6,6
 6059, 2,2,6,6,6, 2,1,6,6,6
 6060, 6,6,6,6,6,96,6,6,6,6
 6061, 4,6,6,3,6, 4,6,6,7,6
 6062, 1,6,6,6,6,96,6,6,6,6
 6063, 4,6,6,3,6, 2,1,6,6,6
 6064, 2,1,6,6,6,96,6,6,6,6
 6065, 2,1,6,6,6, 2,1,6,6,6
 6066, 6,6,6,6,6,96,6,6,6,6
 6067, 4,6,6,3,6, 2,1,6,6,6
 6068, 1,6,6,6,6,96,6,6,6,6
 6069, 4,6,6,3,6, 7,6,6,6,3
 6070, 7,6,6,6,1, 1,6,6,6,6
 6071, 2,1,6,6,6,96,6,6,6,6
 6072, 4,6,6,3,6, 6,6,6,6,6
 6073, 5,6,6,6,6, 7,6,6,6,3
 6074, 2,1,6,6,6,96,6,6,6,6
 6075, 7,6,6,6,4, 6,6,6,6,6
 6076, 2,1,6,6,6, 2,1,6,6,6
 6077, 1,6,6,6,6,96,6,6,6,6
 6078, 3,6,1,6,6, 6,6,6,6,6
 6079, 4,6,6,3,6, 6,6,6,6,6
 6080, 2,1,6,6,6, 2,2,6,6,6
 6081, 6,6,6,6,6, 6,6,6,6,6
 6082, 2,1,6,6,6, 5,6,6,6,6
 6083, 4,6,6,3,6,96,6,6,6,6
 6084, 6,6,6,6,6, 6,6,6,6,6
 6085, 3,6,2,6,6,96,6,6,6,6
 6086, 1,6,6,6,6, 3,6,2,6,6
 6087, 1,6,6,6,6,96,6,6,6,6
 6088, 5,6,6,6,6, 2,1,6,6,6
 6089, 4,6,6,4,6, 4,6,6,4,6
 6090, 7,6,6,6,2, 5,6,6,6,6
 6091, 2,1,6,6,6, 4,6,6,4,6
 6092, 4,6,6,4,6,96,6,6,6,6
 6093, 4,6,6,4,6, 2,1,6,6,6
 6094, 6,6,6,6,6,96,6,6,6,6
 6095, 3,6,1,6,6, 5,6,6,6,6
 6096, 1,6,6,6,6,96,6,6,6,6
 6097, 1,6,6,6,6,96,6,6,6,6
 6098, 6,6,6,6,6, 6,6,6,6,6
 6099, 5,6,6,6,6,96,6,6,6,6
 6100, 2,2,6,6,6, 4,6,6,3,6
 6101, 4,6,6,2,6,96,6,6,6,6
 6102, 4,6,6,4,6, 4,6,6,4,6
 6103, 7,6,6,6,3,96,6,6,6,6
 6104, 4,6,6,8,6,98,6,6,6,6
 6105, 2,1,6,6,6,96,6,6,6,6
 6106, 1,6,6,6,6,96,6,6,6,6
 6107, 2,1,6,6,6, 2,1,6,6,6
 6108, 7,6,6,6,3, 3,6,2,6,6
 6109, 4,6,6,4,6, 4,6,6,3,6
 6110, 3,6,2,6,6, 4,6,6,4,6
 6111, 7,6,6,6,3,96,6,6,6,6
 6112, 6,6,6,6,6, 6,6,6,6,6
 6113, 6,6,6,6,6, 6,6,6,6,6
 6114,97,6,6,6,6,96,6,6,6,6
 6115, 7,6,6,6,4, 7,6,6,6,3
 6116, 4,6,6,3,6, 4,6,6,3,6
 6117, 4,6,6,2,6, 6,6,6,6,6
 6118, 1,6,6,6,6, 1,6,6,6,6
 6119, 1,6,6,6,6,96,6,6,6,6
 6120, 2,1,6,6,6,96,6,6,6,6
 6121, 4,6,6,3,6,96,6,6,6,6
 6122, 3,6,1,6,6,96,6,6,6,6
 6123, 3,6,2,6,6, 1,6,6,6,6
 6124, 3,6,2,6,6, 1,6,6,6,6
 6125, 7,6,6,6,3, 3,6,2,6,6
 6126, 6,6,6,6,6, 3,6,1,6,6
 6127, 2,1,6,6,6, 2,1,6,6,6
 6128, 6,6,6,6,6, 6,6,6,6,6
 6129, 4,6,6,3,6,96,6,6,6,6
 6130, 6,6,6,6,6,96,6,6,6,6
 6131, 1,6,6,6,6,96,6,6,6,6
 6132, 6,6,6,6,6, 2,1,6,6,6
 6133, 1,6,6,6,6,96,6,6,6,6
 6134, 6,6,6,6,6, 4,6,6,4,6
 6135, 6,6,6,6,6, 4,6,6,4,6
 6136, 6,6,6,6,6, 7,6,6,6,3
 6137, 7,6,6,6,1, 6,6,6,6,6
 6138, 4,6,6,3,6,96,6,6,6,6
 6139, 6,6,6,6,6, 7,6,6,6,2
 6140, 4,6,6,2,6, 4,6,6,2,6
 6141, 3,6,2,6,6, 6,6,6,6,6
 6142, 6,6,6,6,6, 6,6,6,6,6
 6143, 1,6,6,6,6,96,6,6,6,6
 6144, 7,6,6,6,3, 7,6,6,6,3
 6145, 1,6,6,6,6,96,6,6,6,6
 6146, 4,6,6,3,6,96,6,6,6,6
 6147, 1,6,6,6,6,96,6,6,6,6
 6148, 6,6,6,6,6,96,6,6,6,6
 6149, 6,6,6,6,6, 2,1,6,6,6
 6150, 4,6,6,3,6, 2,2,6,6,6
 6151, 4,6,6,3,6, 4,6,6,3,6
 6152, 4,6,6,2,6, 4,6,6,4,6
 6153, 6,6,6,6,6, 4,6,6,4,6
 6154, 2,1,6,6,6, 1,6,6,6,6
 6155, 2,1,6,6,6, 2,1,6,6,6
 6156, 2,1,6,6,6, 4,6,6,4,6
 6157, 4,6,6,4,6, 4,6,6,7,6
 6158, 2,1,6,6,6, 4,6,6,4,6
 6159, 2,1,6,6,6, 1,6,6,6,6
 6160, 2,1,6,6,6,96,6,6,6,6
 6161, 4,6,6,2,6, 6,6,6,6,6
 6162, 2,1,6,6,6,96,6,6,6,6
 6163, 2,1,6,6,6,96,6,6,6,6
 6164, 4,6,6,4,6, 2,1,6,6,6
 6165, 4,6,6,3,6, 2,1,6,6,6
 6166, 6,6,6,6,6, 2,1,6,6,6
 6167, 2,1,6,6,6, 1,6,6,6,6
 6168, 1,6,6,6,6,96,6,6,6,6
 6169, 6,6,6,6,6, 6,6,6,6,6
 6170, 4,6,6,2,6, 5,6,6,6,6
 6171, 4,6,6,3,6, 6,6,6,6,6
 6172, 4,6,6,4,6, 5,6,6,6,6
 6173, 2,2,6,6,6, 4,6,6,3,6
 6174, 4,6,6,3,6, 2,1,6,6,6
 6175, 1,6,6,6,6, 1,6,6,6,6
 6176, 1,6,6,6,6, 2,2,6,6,6
 6177, 2,2,6,6,6, 2,1,6,6,6
 6178, 4,6,6,4,6,96,6,6,6,6
 6179, 4,6,6,4,6, 4,6,6,4,6
 6180, 7,6,6,6,4, 7,6,6,6,3
 6181, 2,1,6,6,6,96,6,6,6,6
 6182, 7,6,6,6,1, 6,6,6,6,6
 6183, 4,6,6,3,6, 2,1,6,6,6
 6184, 2,1,6,6,6,96,6,6,6,6
 6185, 3,6,1,6,6,97,6,6,6,6
 6186, 5,6,6,6,6, 2,1,6,6,6
 6187, 7,6,6,6,3, 4,6,6,4,6
 6188, 4,6,6,3,6, 6,6,6,6,6
 6189, 2,2,6,6,6,96,6,6,6,6
 6190, 6,6,6,6,6,96,6,6,6,6
 6191, 4,6,6,3,6, 1,6,6,6,6
 6192, 7,6,6,6,4, 7,6,6,6,3
 6193, 3,6,2,6,6, 2,2,6,6,6
 6194, 1,6,6,6,6,96,6,6,6,6
 6195, 7,6,6,6,3,96,6,6,6,6
 6196, 1,6,6,6,6,96,6,6,6,6
 6197, 1,6,6,6,6, 1,6,6,6,6
 6198, 2,1,6,6,6, 2,1,6,6,6
 6199, 5,6,6,6,6,96,6,6,6,6
 6200, 2,1,6,6,6,96,6,6,6,6
 6201, 1,6,6,6,6,99,6,6,6,6
 6202, 4,6,6,3,6, 7,6,6,6,3
 6203, 3,6,1,6,6, 2,1,6,6,6
 6204, 6,6,6,6,6, 5,6,6,6,6
 6205, 4,6,6,4,6, 2,1,6,6,6
 6206, 1,6,6,6,6, 2,1,6,6,6
 6207, 6,6,6,6,6,96,6,6,6,6
 6208, 5,6,6,6,6,96,6,6,6,6
 6209, 5,6,6,6,6, 7,6,6,6,3
 6210, 1,6,6,6,6,96,6,6,6,6
 6211, 1,6,6,6,6, 1,6,6,6,6
 6212, 1,6,6,6,6, 2,1,6,6,6
 6213, 4,6,6,3,6, 2,1,6,6,6
 6214, 4,6,6,2,6,96,6,6,6,6
 6215, 2,1,6,6,6, 5,6,6,6,6
 6216, 5,6,6,6,6, 5,6,6,6,6
 6217, 7,6,6,6,3, 7,6,6,6,3
 6218, 6,6,6,6,6, 3,6,1,6,6
 6219, 2,1,6,6,6,96,6,6,6,6
 6220, 5,6,6,6,6, 1,6,6,6,6
 6221, 6,6,6,6,6, 6,6,6,6,6
 6222, 6,6,6,6,6, 7,6,6,6,3
 6223, 3,6,1,6,6, 2,1,6,6,6
 6224, 1,6,6,6,6,96,6,6,6,6
 6225, 4,6,6,3,6,96,6,6,6,6
 6226, 1,6,6,6,6, 1,6,6,6,6
 6227, 2,1,6,6,6,96,6,6,6,6
 6228, 2,1,6,6,6, 5,6,6,6,6
 6229, 7,6,6,6,3, 7,6,6,6,3
 6230, 1,6,6,6,6,96,6,6,6,6
 6231, 2,1,6,6,6,96,6,6,6,6
 6232, 7,6,6,6,4, 6,6,6,6,6
 6233, 2,2,6,6,6, 3,6,1,6,6
 6234, 2,1,6,6,6,96,6,6,6,6
 6235, 5,6,6,6,6, 5,6,6,6,6
 6236, 2,1,6,6,6, 2,1,6,6,6
 6237, 2,1,6,6,6,96,6,6,6,6
 6238, 1,6,6,6,6, 2,1,6,6,6
 6239, 6,6,6,6,6, 6,6,6,6,6
 6240, 2,1,6,6,6, 4,6,6,4,6
 6241, 7,6,6,6,3, 6,6,6,6,6
 6242, 1,6,6,6,6,96,6,6,6,6
 6243, 5,6,6,6,6, 6,6,6,6,6
 6244, 2,1,6,6,6, 4,6,6,4,6
 6245, 3,6,1,6,6, 3,6,2,6,6
 6246, 7,6,6,6,1, 3,6,1,6,6
 6247, 7,6,6,6,2,96,6,6,6,6
 6248, 6,6,6,6,6, 6,6,6,6,6
 6249, 3,6,1,6,6,97,6,6,6,6
 6250, 2,1,6,6,6, 1,6,6,6,6
 6251, 2,1,6,6,6,96,6,6,6,6
 6252, 7,6,6,6,3, 5,6,6,6,6
 6253, 2,1,6,6,6, 3,6,2,6,6
 6254, 4,6,6,4,6,96,6,6,6,6
 6255, 1,6,6,6,6, 2,1,6,6,6
 6256, 7,6,6,6,1, 4,6,6,3,6
 6257, 7,6,6,6,3, 7,6,6,6,3
 6258, 1,6,6,6,6,96,6,6,6,6
 6259, 1,6,6,6,6,96,6,6,6,6
 6260, 4,6,6,2,6, 7,6,6,6,3
 6261, 2,1,6,6,6, 2,1,6,6,6
 6262, 3,6,2,6,6, 3,6,2,6,6
 6263, 1,6,6,6,6,96,6,6,6,6
 6264, 1,6,6,6,6, 1,6,6,6,6
 6265, 2,1,6,6,6,96,6,6,6,6
 6266, 2,2,6,6,6, 7,6,6,6,3
 6267, 6,6,6,6,6, 6,6,6,6,6
 6268, 7,6,6,6,1, 4,6,6,4,6
 6269, 4,6,6,3,6,96,6,6,6,6
 6270, 1,6,6,6,6,96,6,6,6,6
 6271, 4,6,6,4,6,96,6,6,6,6
 6272, 4,6,6,4,6, 4,6,6,4,6
 6273, 3,6,2,6,6, 4,6,6,7,6
 6274, 4,6,6,3,6, 7,6,6,6,3
 6275, 4,6,6,4,6,97,6,6,6,6
 6276, 6,6,6,6,6, 2,1,6,6,6
 6277, 4,6,6,4,6, 1,6,6,6,6
 6278, 2,1,6,6,6, 1,6,6,6,6
 6279, 7,6,6,6,3, 6,6,6,6,6
 6280, 4,6,6,4,6, 1,6,6,6,6
 6281, 3,6,1,6,6, 4,6,6,4,6
 6282, 2,1,6,6,6, 4,6,6,4,6
 6283, 4,6,6,3,6, 4,6,6,7,6
 6284, 7,6,6,6,4,96,6,6,6,6
 6285, 2,1,6,6,6, 1,6,6,6,6
 6286, 6,6,6,6,6, 6,6,6,6,6
 6287, 4,6,6,4,6,96,6,6,6,6
 6288, 1,6,6,6,6,96,6,6,6,6
 6289, 2,2,6,6,6,97,6,6,6,6
 6290, 7,6,6,6,3, 5,6,6,6,6
 6291, 2,1,6,6,6,96,6,6,6,6
 6292, 1,6,6,6,6,96,6,6,6,6
 6293, 1,6,6,6,6,96,6,6,6,6
 6294, 4,6,6,4,6, 4,6,6,3,6
 6295, 4,6,6,3,6, 6,6,6,6,6
 6296, 2,2,6,6,6, 2,1,6,6,6
 6297,99,6,6,6,6,99,6,6,6,6
 6298, 1,6,6,6,6, 1,6,6,6,6
 6299, 4,6,6,4,6, 2,7,6,6,6
 6300, 6,6,6,6,6, 7,6,6,6,4
 6301, 3,6,1,6,6, 2,2,6,6,6
 6302, 4,6,6,4,6,96,6,6,6,6
 6303, 5,6,6,6,6, 6,6,6,6,6
 6304, 4,6,6,2,6,96,6,6,6,6
 6305, 4,6,6,3,6,96,6,6,6,6
 6306, 4,6,6,2,6, 3,6,7,6,6
 6307, 2,1,6,6,6, 3,6,2,6,6
 6308, 3,6,1,6,6,96,6,6,6,6
 6309, 2,1,6,6,6,96,6,6,6,6
 6310, 2,1,6,6,6,96,6,6,6,6
 6311, 5,6,6,6,6, 7,6,6,6,3
 6312,98,6,6,6,6,98,6,6,6,6
 6313, 2,1,6,6,6, 1,6,6,6,6
 6314, 6,6,6,6,6, 6,6,6,6,6
 6315, 4,6,6,4,6,96,6,6,6,6
 6316, 4,6,6,2,6, 2,1,6,6,6
 6317, 3,6,2,6,6, 3,6,2,6,6
 6318, 2,1,6,6,6, 4,6,6,7,6
 6319, 3,6,2,6,6,96,6,6,6,6
 6320, 1,6,6,6,6,96,6,6,6,6
 6321, 4,6,6,3,6,96,6,6,6,6
 6322, 1,6,6,6,6, 3,6,1,6,6
 6323, 7,6,6,6,3,96,6,6,6,6
 6324, 4,6,6,2,6, 4,6,6,4,6
 6325, 4,6,6,3,6,96,6,6,6,6
 6326, 1,6,6,6,6, 6,6,6,6,6
 6327, 4,6,6,4,6, 4,6,6,3,6
 6328, 4,6,6,4,6,97,6,6,6,6
 6329, 2,1,6,6,6, 4,6,6,3,6
 6330, 3,6,1,6,6, 2,1,6,6,6
 6331, 4,6,6,2,6, 2,1,6,6,6
 6332, 4,6,6,3,6, 3,6,7,6,6
 6333, 2,1,6,6,6, 1,6,6,6,6
 6334, 6,6,6,6,6,96,6,6,6,6
 6335, 2,1,6,6,6,96,6,6,6,6
 6336, 4,6,6,4,6, 2,1,6,6,6
 6337, 4,6,6,3,6,97,6,6,6,6
 6338, 2,1,6,6,6,96,6,6,6,6
 6339, 7,6,6,6,3, 4,6,6,3,6
 6340, 3,6,2,6,6, 3,6,2,6,6
 6341, 1,6,6,6,6,96,6,6,6,6
 6342, 6,6,6,6,6,96,6,6,6,6
 6343, 4,6,6,2,6,96,6,6,6,6
 6344, 6,6,6,6,6,97,6,6,6,6
 6345, 6,6,6,6,6, 6,6,6,6,6
 6346, 4,6,6,4,6, 4,6,6,3,6
 6347, 4,6,6,4,6, 7,6,6,6,3
 6348, 6,6,6,6,6, 4,6,6,4,6
 6349, 4,6,6,3,6,96,6,6,6,6
 6350, 3,6,2,6,6, 2,1,6,6,6
 6351, 7,6,6,6,3, 3,6,1,6,6
 6352, 5,6,6,6,6, 2,1,6,6,6
 6353, 6,6,6,6,6, 6,6,6,6,6
 6354, 4,6,6,4,6,96,6,6,6,6
 6355, 1,6,6,6,6, 2,1,6,6,6
 6356, 7,6,6,6,3,96,6,6,6,6
 6357, 6,6,6,6,6,96,6,6,6,6
 6358, 7,6,6,6,3,97,6,6,6,6
 6359, 4,6,6,3,6, 4,6,6,3,6
 6360, 7,6,6,6,3, 6,6,6,6,6
 6361, 4,6,6,4,6, 6,6,6,6,6
 6362, 1,6,6,6,6,96,6,6,6,6
 6363, 7,6,6,6,3,96,6,6,6,6
 6364, 4,6,6,2,6,96,6,6,6,6
 6365, 6,6,6,6,6, 6,6,6,6,6
 6366, 2,1,6,6,6,96,6,6,6,6
 6367, 1,6,6,6,6,96,6,6,6,6
 6368, 4,6,6,3,6, 2,1,6,6,6
 6369, 3,6,2,6,6, 4,6,6,2,6
 6370, 6,6,6,6,6,97,6,6,6,6
 6371, 6,6,6,6,6, 6,6,6,6,6
 6372, 2,1,6,6,6,96,6,6,6,6
 6373, 2,1,6,6,6, 4,6,6,3,6
 6374, 6,6,6,6,6, 6,6,6,6,6
 6375, 6,6,6,6,6,96,6,6,6,6
 6376, 2,1,6,6,6,96,6,6,6,6
 6377, 5,6,6,6,6,96,6,6,6,6
 6378, 2,1,6,6,6, 2,1,6,6,6
 6379, 1,6,6,6,6,97,6,6,6,6
 6380, 4,6,6,4,6, 6,6,6,6,6
 6381, 6,6,6,6,6, 5,6,6,6,6
 6382, 2,1,6,6,6, 3,6,1,6,6
 6383, 5,6,6,6,6,96,6,6,6,6
 6384, 6,6,6,6,6, 2,1,6,6,6
 6385, 7,6,6,6,3, 7,6,6,6,4
 6386,99,6,6,6,1, 7,6,6,6,1
 6387, 7,6,6,6,1, 4,6,6,3,6
 6388, 7,6,6,6,3, 6,6,6,6,6
 6389, 1,6,6,6,6,97,6,6,6,6
 6390, 2,1,6,6,6, 2,1,6,6,6
 6391, 1,6,6,6,6,96,6,6,6,6
 6392, 4,6,6,2,6, 3,6,2,6,6
 6393, 4,6,6,3,6, 1,6,6,6,6
 6394, 4,6,6,4,6, 4,6,6,4,6
 6395, 4,6,6,2,6,96,6,6,6,6
 6396, 6,6,6,6,6, 6,6,6,6,6
 6397, 4,6,6,4,6, 6,6,6,6,6
 6398, 4,6,6,3,6, 4,6,6,4,6
 6399, 3,6,2,6,6,96,6,6,6,6
 6400, 4,6,6,3,6,96,6,6,6,6
 6401, 7,6,6,6,3, 6,6,6,6,6
 6402, 6,6,6,6,6,96,6,6,6,6
 6403, 2,1,6,6,6, 7,6,6,6,1
 6404, 6,6,6,6,6, 3,6,2,6,6
 6405, 4,6,6,4,6, 2,1,6,6,6
 6406, 6,6,6,6,6, 4,6,6,4,6
 6407, 4,6,6,3,6, 2,1,6,6,6
 6408, 2,2,6,6,6,96,6,6,6,6
 6409, 2,1,6,6,6, 2,1,6,6,6
 6410, 1,6,6,6,6, 2,2,6,6,6
 6411, 4,6,6,4,6, 2,1,6,6,6
 6412, 3,6,2,6,6, 5,6,6,6,6
 6413, 5,6,6,6,6, 5,6,6,6,6
 6414, 1,6,6,6,6, 2,2,6,6,6
 6415, 2,1,6,6,6,96,6,6,6,6
 6416, 7,6,6,6,3,96,6,6,6,6
 6417, 6,6,6,6,6,96,6,6,6,6
 6418, 3,6,2,6,6,96,6,6,6,6
 6419, 3,6,2,6,6,96,6,6,6,6
 6420, 4,6,6,4,6,96,6,6,6,6
 6421, 2,2,6,6,6, 2,2,6,6,6
 6422, 6,6,6,6,6,96,6,6,6,6
 6423, 2,1,6,6,6,96,6,6,6,6
 6424, 1,6,6,6,6, 2,1,6,6,6
 6425, 1,6,6,6,6, 1,6,6,6,6
 6426, 2,1,6,6,6, 2,7,6,6,6
 6427, 2,2,6,6,6,96,6,6,6,6
 6428, 6,6,6,6,6, 6,6,6,6,6
 6429, 6,6,6,6,6, 4,6,6,4,6
 6430, 3,6,2,6,6,96,6,6,6,6
 6431, 2,1,6,6,6, 2,1,6,6,6
 6432, 2,1,6,6,6,96,6,6,6,6
 6433, 4,6,6,3,6,97,6,6,6,6
 6434, 1,6,6,6,6,96,6,6,6,6
 6435, 3,6,1,6,6,96,6,6,6,6
 6436, 6,6,6,6,6, 4,6,6,4,6
 6437, 3,6,2,6,6, 3,6,2,6,6
 6438, 4,6,6,2,6, 3,6,2,6,6
 6439, 6,6,6,6,6, 7,6,6,6,3
 6440, 4,6,6,1,6,96,6,6,6,6
 6441, 2,1,6,6,6,96,6,6,6,6
 6442, 4,6,6,3,6, 6,6,6,6,6
 6443, 6,6,6,6,6, 4,6,6,3,6
 6444, 2,1,6,6,6, 2,1,6,6,6
 6445,98,6,6,6,6,98,6,6,6,6
 6446, 2,1,6,6,6,96,6,6,6,6
 6447, 5,6,6,6,6,96,6,6,6,6
 6448, 6,6,6,6,6, 7,6,6,6,3
 6449, 2,2,6,6,6,96,6,6,6,6
 6450, 6,6,6,6,6, 6,6,6,6,6
 6451, 3,6,1,6,6, 2,1,6,6,6
 6452, 4,6,6,4,6, 4,6,6,4,6
 6453, 4,6,6,3,6, 4,6,6,3,6
 6454, 1,6,6,6,6,96,6,6,6,6
 6455, 2,1,6,6,6,96,6,6,6,6
 6456, 7,6,6,6,3, 7,6,6,6,3
 6457, 2,1,6,6,6,96,6,6,6,6
 6458, 6,6,6,6,6, 2,1,6,6,6
 6459, 3,6,2,6,6, 6,6,6,6,6
 6460, 2,1,6,6,6, 2,1,6,6,6
 6461, 7,6,6,6,1, 6,6,6,6,6
 6462, 7,6,6,6,1,96,6,6,6,6
 6463, 4,6,6,3,6,96,6,6,6,6
 6464, 4,6,6,4,6, 4,6,6,4,6
 6465, 1,6,6,6,6, 1,6,6,6,6
 6466, 3,6,1,6,6, 6,6,6,6,6
 6467, 7,6,6,6,3,96,6,6,6,6
 6468, 2,2,6,6,6,96,6,6,6,6
 6469, 2,1,6,6,6, 2,2,6,6,6
 6470, 6,6,6,6,6,96,6,6,6,6
 6471, 2,1,6,6,6,96,6,6,6,6
 6472, 2,1,6,6,6,96,6,6,6,6
 6473, 2,1,6,6,6, 4,6,6,3,6
 6474, 2,1,6,6,6,96,6,6,6,6
 6475, 2,1,6,6,6,96,6,6,6,6
 6476, 4,6,6,3,6, 3,6,1,6,6
 6477, 6,6,6,6,6, 4,6,6,3,6
 6478, 1,6,6,6,6, 2,2,6,6,6
 6479, 6,6,6,6,6, 2,1,6,6,6
 6480, 3,6,2,6,6,96,6,6,6,6
 6481, 4,6,6,4,6,96,6,6,6,6
 6482, 6,6,6,6,6, 4,6,6,4,6
 6483, 3,6,2,6,6, 3,6,2,6,6
 6484, 4,6,6,3,6, 4,6,6,3,6
 6485, 6,6,6,6,6, 7,6,6,6,3
 6486, 1,6,6,6,6,96,6,6,6,6
 6487, 2,1,6,6,6,96,6,6,6,6
 6488, 7,6,6,6,4,96,6,6,6,6
 6489, 4,6,6,4,6, 4,6,6,4,6
 6490, 5,6,6,6,6, 3,6,2,6,6
 6491, 4,6,6,4,6, 7,6,6,6,3
 6492, 7,6,6,6,4, 6,6,6,6,6
 6493, 3,6,2,6,6, 3,6,2,6,6
 6494, 1,6,6,6,6, 5,6,6,6,6
 6495, 2,1,6,6,6,96,6,6,6,6
 6496, 4,6,6,4,6, 4,6,6,3,6
 6497, 6,6,6,6,6, 6,6,6,6,6
 6498, 6,6,6,6,6, 6,6,6,6,6
 6499, 4,6,6,2,6,96,6,6,6,6
 6500, 6,6,6,6,6, 7,6,6,6,7
 6501, 4,6,6,3,6,96,6,6,6,6
 6502, 3,6,1,6,6, 6,6,6,6,6
 6503, 6,6,6,6,6, 2,2,6,6,6
 6504, 1,6,6,6,6,96,6,6,6,6
 6505, 2,1,6,6,6, 4,6,6,4,6
 6506, 6,6,6,6,6, 3,6,2,6,6
 6507, 6,6,6,6,6, 5,6,6,6,6
 6508, 6,6,6,6,6, 4,6,6,4,6
 6509, 2,1,6,6,6, 2,1,6,6,6
 6510, 1,6,6,6,6,96,6,6,6,6
 6511, 1,6,6,6,6,96,6,6,6,6
 6512, 7,6,6,6,3,96,6,6,6,6
 6513, 4,6,6,4,6,96,6,6,6,6
 6514, 4,6,6,2,6, 3,6,2,6,6
 6515, 7,6,6,6,3,96,6,6,6,6
 6516, 2,2,6,6,6, 1,6,6,6,6
 6517, 2,1,6,6,6,96,6,6,6,6
 6518,98,6,6,6,6,96,6,6,6,6
 6519, 2,2,6,6,6,96,6,6,6,6
 6520, 3,6,1,6,6, 7,6,6,6,3
 6521, 4,6,6,4,6,97,6,6,6,6
 6522, 2,1,6,6,6,96,6,6,6,6
 6523, 1,6,6,6,6, 2,1,6,6,6
 6524, 4,6,6,3,6, 1,6,6,6,6
 6525, 4,6,6,4,6, 6,6,6,6,6
 6526, 1,6,6,6,6,96,6,6,6,6
 6527, 4,6,6,3,6, 4,6,6,3,6
 6528, 2,1,6,6,6, 2,1,6,6,6
 6529, 1,6,6,6,6, 1,6,6,6,6
 6530, 1,6,6,6,6,96,6,6,6,6
 6531, 7,6,6,6,3, 6,6,6,6,6
 6532, 2,1,6,6,6,96,6,6,6,6
 6533, 4,6,6,3,6, 6,6,6,6,6
